"Date","EC2-Instances($)","Redshift($)","ElastiCache($)","Elastic Container Service for Kubernetes($)","EC2-Other($)","OpenSearch Service($)","Relational Database Service($)","DocumentDB (with MongoDB compatibility)($)","CloudWatch($)","Kinesis Analytics($)","GuardDuty($)","VPC($)","Elastic Load Balancing($)","Managed Service for Prometheus($)","SageMaker($)","CloudTrail($)","DMS($)","Q($)","Neptune($)","Route 53($)","Kinesis($)","Config($)","Systems Manager($)","QuickSight($)","Inspector($)","Network Firewall($)","DevOps Guru($)","Key Management Service($)","Managed Grafana($)","Security Hub($)","S3($)","WAF($)","Identity and Access Management Access Analyzer($)","Cost Explorer($)","DynamoDB($)","Secrets Manager($)","Elastic Container Service($)","EC2 Container Registry (ECR)($)","IoT SiteWise($)","Bedrock($)","CloudWatch Events($)","IoT Events($)","AppSync($)","Glue($)","X-Ray($)","Elastic MapReduce($)","Elastic File System($)","Location Service($)","Athena($)","Backup($)","IoT($)","API Gateway($)","Lambda($)","Glacier($)","SNS($)","SQS($)","Service Catalog($)","CloudFront($)","Cognito($)","CodeBuild($)","Migration Hub Refactor Spaces($)","Elastic Container Registry Public($)","CloudFormation($)","Total costs($)"
"2024-07-29","429.1739568749","156.5415621024","","214.6244651037","94.519715405","73.1347665435","15.2836478161","54.463227569","32.7537265053","20.3593548384","16.0929464538","33.9465034765","21.7095689748","26.5423860523","48.3105806448","16.5525229749","12.768","33.61548384","10.2081029256","6.2239036178","6.384","4.06","13.076","0","5.4529174386","9.48","17.941","1.107787176","","0.032","0.5264737845","0.3550691064","","0.0801548387","0.000013008","0.0387346768","0.0272544","0.0136924176","0.0004501768","","0.001451","","0.001536","0","0.000388","","0.00007769","0.00003","","0.0000004064","","","0","","0","0","","","","","","","","1375.4034518386"
"2024-07-30","431.8115958578","156.5415693744","","214.6254588446","94.3624781162","73.1881419168","15.2858193361","54.4640650969","32.6584148305","20.3593548384","15.9036371307","33.9343741786","21.7092439965","25.6639451914","48.3105806448","16.3326202915","12.768","33.61548384","10.2083786856","6.2258532515","6.384","3.421","10.656","0","5.4604164735","9.48","17.9578","1.107787176","","0.032","0.5277801503","0.3550697064","","0.0799983871","0.000013008","0.0387446768","0.0272544","0.0136924176","0.0004501768","","0.001313","","0.00154","0","0.000393","","0.00007769","0.0000295","","0.0000004064","0.00000125","","0","","0","0","","","","","","","","1373.5143768412"
"2024-07-31","428.999211392","156.5415746304","","214.6257768729","94.7987520318","73.1259634654","15.2886998161","54.4642830943","32.3723580427","20.3593548384","16.0593779992","33.9391508756","21.709061663","25.7430720941","48.3105806448","16.3583472967","12.768","33.615483824","10.2091829256","6.2258816515","6.384","3.835","10.654","0","5.4592280787","9.48","17.9746","1.107778176","","0.032","0.5315973166","0.3550649064","","0.0798425806","0.000013008","0.0387146768","0.0272544","0.0136924176","0.0004501768","","0.001258","","0.001508","0","0.000383","","0.00007769","0.00007","","0.0000004064","","","0","","0","0","","","","","","","","1371.4906459924"
"2024-08-01","429.1104057377","156.5415782304","","214.6259554981","94.3207480381","73.2147786545","15.2777728561","54.4643842174","29.2232929805","20.3593548384","44.7908284097","33.847819538","21.597274742","55.984041348","48.3105806448","16.5707527679","12.768","32.32516128","10.2081804456","9.7258636515","6.384","3.367","0","500","5.4473656436","9.48","17.9494","1.097365176","27","0.032","0.5337688586","0.3550643064","","0.0758593548","0.000013008","0.0387196768","0.0272544","0.0136924176","0.0004501768","1.81561558","0.001227","","0.001504","0","0.000386","","0.00007769","0.00006","","0.0000004064","","","0","0.0000000024","0","0","","","","","","","","1946.8875975761"
"2024-08-02","428.488385925","156.5415824064","","214.6266271681","94.1881002385","73.1704543759","15.2911806961","54.4629397754","31.6303875304","20.3593548384","44.734766597","33.5780296183","21.1674340352","59.9296486779","48.3105806448","16.3948292487","12.768","32.32516128","10.2080506056","6.2258748515","6.384","2.608","0.003126","0","5.4417155235","9.48","17.8486","1.097365176","","0.032","0.5344226925","0.3550697064","","0.0698251613","0.000013008","0.0387196768","0.0272544","0.0136924176","0.0004501768","0.108165","0.00101","","0.00154","0","0.000395","","0.00007769","0.0000695","","0.0000004064","","","0","0.0000000006","0","0","","","","","","","","1418.4469000491"
"2024-08-03","429.9679783979","156.5415864864","","214.6258411838","94.3192597758","73.1526407309","15.2846462161","54.4647222233","31.6714247607","20.3593548384","44.6529654316","33.5782738738","21.1673565596","59.8577446956","48.3105806448","16.3116859756","12.768","32.32516128","10.2080383656","6.2258676515","6.384","2.929","0","0","5.4529166169","9.48","17.8192","1.097365176","","0.032","0.5326372152","0.3550649064","","0.0786748387","0.000013008","0.0387346768","0.0272544","0.0136924176","0.0004501768","","0.000947","","0.001508","0","0.000383","","0.00007769","0.00003","","0.0000004064","","","0","","0","0","","","","","","","","1420.0370786202"
"2024-08-04","428.170156739","156.5415902304","","214.6255634979","94.0557543578","73.1882161472","15.2861606161","54.463586826","32.0783117061","20.3593548384","45.1553459816","33.5869959369","21.1677207418","34.3707794393","48.3105806448","16.2823667909","12.768","32.32516128","10.2085944456","6.2258736515","6.384","2.323","0.003126","0","5.4508","9.48","17.7478","1.097356176","","0.032","0.5306432332","0.3550655064","","0.080386129","0.000013008","0.0387446768","0.0272544","0.0136924176","0.0004501768","","0.000891","","0.001512","0","0.000384","","0.00007769","0.0000295","","0.0000004064","0.00000125","","0","","0","0","","","","","","","","1392.7373414415"
"2024-08-05","429.2569703477","156.5415938304","","214.6247505342","94.7860752878","73.1836778237","15.2857317361","54.4642355409","31.6876798666","20.3593548384","44.943548135","33.6825416225","21.1672772768","26.0567119836","48.3105806448","16.4951365736","12.768","27.6280074304","10.2084158856","6.2258648515","6.384","3.916","0","0","5.4554556621","9.48","17.8486","1.097437176","","0.032","0.5368322429","0.3550691064","","0.0802303226","0.000013008","0.0381770424","0.0272544","0.0136924176","0.0004501768","","0.001508","","0.001536","0","0.000393","","0.0000781447","0.00007","","0.0000004064","","","0","","0","0","","","","","","","","1382.9449513155"
"2024-08-06","428.9424342051","156.5415972384","","214.6249558604","94.7203136599","73.1258494424","15.2871350161","54.4640117749","32.1111728015","20.3593548384","44.7198876637","33.6844546043","21.1677455577","26.0722999042","48.3105806448","16.3869978618","12.768","25.98916128","10.2085618056","6.2258608515","6.384","3.763","0","0","5.4667330793","9.48","17.8192","1.099957176","","0.032","0.5386504281","0.3550685064","","0.080056129","0.000013008","0.0381820424","0.0272544","0.0136924176","0.0004501768","0.110667","0.001456","","0.001532","0","0.000397","","0.0000788882","0.00006","","0.0000004064","","","0","","0","0","","","","","","","","1380.9228236689"
"2024-08-07","430.4058462192","156.5416007424","","214.6254250631","95.2896170537","73.4628391384","15.2824689361","54.4632696467","32.357496774","20.3593548384","32.024038329","33.5768780835","21.1675726282","26.1864459404","55.6393053173","16.5270775757","12.7680016892","25.98916128","10.2090502056","6.2258508515","6.384","4.531","0","0","5.5777966044","9.48","17.8486","1.107811176","","0.032","0.5411516981","0.3550691064","","0.0797732258","0.000013008","0.0387196768","0.0272544","0.0138242548","0.0004501768","","0.001506","","0.001536","0","0.000397","","0.000078881","0.0000695","","0.0000004064","","","0","","0","0","0","","","","","","","1379.1223514269"
"2024-08-08","428.9619582586","156.5416043424","","214.6258669941","94.2069260685","73.165786744","15.2891786161","54.4641454553","33.0281033434","20.3593548384","28.4022168902","33.5782160494","21.1679306049","26.2731241571","75.4169548368","16.4736512336","12.768","25.98916128","10.2079118856","6.2258792515","6.384","2.956","0.000078","0","5.4555693036","9.48","17.8318","1.107793176","","0.032","0.5361044731","0.3550709064","","0.079716129","0.000013008","0.0387346768","0.0272544","0.01453818","0.0004501768","0.001587","0.001112","","0.001548","0","0.00049","","0.0000788851","0.00003","","0.0000004064","","","0","","0","0","","","","","","","","1391.4499395711"
"2024-08-09","429.1035282624","156.5416077984","","214.62550665","94.6857238278","73.1391975873","15.2800713361","54.4635472374","32.8027363807","20.3593548384","28.2866893058","33.5801244237","21.1693405228","26.2777328371","75.4169548368","16.5932669942","12.768","25.98916128","10.2081681977","6.2258544515","6.384","3.742","0","0","5.4608547451","9.48","17.8486","1.107883176","","0.032","0.5363433493","0.3550679064","","0.0798103226","0.000013008","0.0382070424","0.0272544","0.01453818","0.0004501768","","0.001448","","0.001528","0","0.000399","","0.0000788851","0.0000295","","0.0000004064","0.00000125","","0","","0","0","","","","","","","","1392.6270741162"
"2024-08-10","429.0754753448","156.5416112304","","214.62452446","94.5906390626","73.1658082568","15.2872478161","54.4641333265","32.7909591584","20.3593548384","28.3497728348","33.5826396385","21.1677444622","26.3314575121","75.4169548368","16.491089487","12.768","25.98916128","10.2085385256","6.2258856515","6.384","3.406","0.006213","0.580645152","5.4562230203","9.48","17.8402","1.107772176","","0.032","0.5311530666","0.3550655064","","0.080053871","0.000013008","0.0387146768","0.0272544","0.01453818","0.0004501768","","0.00138","","0.001512","0","0.000407","","0.0000788851","0.00007","","0.0000004064","","","0","","0","0","","","","","","","","1392.7747422479"
"2024-08-11","429.063854471","156.5416150224","","214.6268547151","94.1692972331","73.1038010034","15.2828162161","54.465258668","32.5056837521","20.3593548384","28.4522139972","33.5911313057","21.1676483191","26.3177379525","75.4169548368","16.4588496154","12.768","25.98916128","10.2084859656","6.2258500515","6.384","2.878","0.000039","0.774193536","5.4423706944","9.48","17.8612","1.107772176","","0.032","0.5305532673","0.3550691064","","0.0802677419","0.000013008","0.0387196768","0.0272544","0.01453818","0.0004501768","","0.001053","","0.001536","0","0.000392","","0.0000788851","0.00006","","0.0000004064","","","0","","0","0","","","","","","","","1391.7241304985"
"2024-08-12","433.9994451525","156.5416183344","","214.6253497271","96.678492058","73.1703964433","15.2897502961","54.4634349336","32.5486921882","20.3593548384","28.4079284633","33.589509926","21.1676074328","26.3312205731","75.4169548368","16.7361940032","12.768","25.98916128","10.2080830056","6.2258828515","6.384","6.928","0.003126","0.774193536","5.5192117733","9.48","17.8738","1.107790176","","0.032","0.5360398386","0.3550691064","","0.0804712903","0.000013008","0.0387196768","0.0272544","0.01453818","0.0004501768","","0.003319","","0.001536","0","0.000421","","0.0000788851","0.0000695","","0.0000004064","","","0","","0","0","","","","","","","","1403.6771782976"
"2024-08-13","429.7109151968","156.5416217424","","214.6257091347","95.3745300641","73.1926226023","15.2848991761","54.4639880569","32.8934200399","20.3593548384","20.5878375142","33.5925277522","21.1679791446","26.3635545593","75.4169548368","16.6298397234","12.768","25.98916128","10.2088337256","6.2258632515","6.384","5.161","0.006291","0.774193536","5.4837011809","9.48","17.8528","1.107781176","","0.032","0.5409843206","0.3550649064","","0.0807454839","0.0000128725","0.0381970424","0.0269705","0.01453818","0.0004501768","","0.001998","","0.001508","0","0.000462","","0.0000788851","0.00003","","0.0000004064","","","0","","0","0","","","","","","","","1388.7404203062"
"2024-08-14","421.1220147861","156.5416253424","","154.6452677689","94.4429337407","73.1439413352","26.5738248184","54.4632317762","28.8673231998","20.3593548384","12.2929745765","34.2376749214","22.1146454413","29.9269001366","75.2501005418","15.2816170893","12.768","25.98916128","10.2081242856","6.2259096515","6.384","5.458","0.003087","0.774193536","4.0753497947","9.48","14.9842","1.13263781","","0.032","0.5443060509","0.3550709064","","0.0810109677","0.0000468956","0.0387446768","0.0272544","0.01453818","0.0004501768","","0.001865","","0.001548","0","0.000393","","0.0000789173","0.0000295","","0.0000004064","0.00000125","","0","","0","0","","","","","","","0","1317.8434319987"
"2024-08-15","415.9702441927","156.5416289424","","127.2","92.4999649698","73.1437630577","32.2884258226","54.4645800093","26.6918719827","20.3593548384","10.0850274522","34.4258371277","22.2484585934","32.9755571623","75.4169548368","14.3533456078","12.768","25.98916128","10.2076087656","6.2258652515","6.384","2.782","0","0.774193536","3.4315591902","9.48","13.6318","1.13832924","","0.032","0.5428561862","0.3550703064","","0.0808964516","0.000013008","0.0381770424","0.0272544","0.01453818","0.0004501768","","0.000042","","0.001544","0","0.000394","","0.000079274","0.00007","","0.0000004064","","0.0000245","0","","0","0","","","","","","","","1282.5709417909"
"2024-08-16","424.6462319637","155.8479405264","","127.2","92.990216722","73.1482010967","32.2875205777","54.463347279","26.7424482572","20.3593548384","10.1001285175","34.4222353359","22.2484925746","32.9808813816","75.4169548368","14.4400891218","12.768","25.98916128","10.2092983656","6.2258876515","6.384","3.61","0","0.774193536","3.4843648551","9.48","13.6444","1.13834124","","0.032","0.5444182363","0.3550691064","","0.0788345161","0.000013008","0.0387196768","0.0272544","0.01453818","0.0004501768","","0.00008","","0.001536","0","0.000393","","0.000079274","0.00006","","0.0000004064","","","0","","0","0","","","","","","","","1292.0951359383"
"2024-08-17","466.632869072","156.5415499344","","127.2","94.8601957752","73.161423914","32.2931629777","54.4640597263","26.8265313396","20.3593548384","10.1520835988","34.424060301","22.2494284606","33.0371137703","75.4169548368","14.6454177752","12.768","25.98916128","10.2085478856","6.2258652515","6.384","8.299","0.009534","0.774193536","3.5854783521","9.48","13.6486","1.13833524","","0.032","0.5414526356","0.3550691064","","0.0807648387","0.000013008","0.0387196768","0.0286786317","0.01453818","0.0004501768","","0.000352","","0.001536","0","0.000434","","0.000079274","0.0000695","","0.0000004064","","","0","","0","0","","","","","","","","1341.8690792999"
"2024-08-18","462.8845671009","156.5415541344","","127.2","96.3548801552","73.1347487652","32.2904490577","54.4636816559","26.482879516","20.3593548384","10.1593659324","34.4230955303","22.2498312467","33.0714524256","75.4169548368","14.7332647586","12.768","25.98916128","10.2079634856","6.2259112515","6.384","10.495","0.012816","0.774193536","3.6288918032","9.48","13.6402","1.13835624","","0.032","0.5434611472","0.3550691064","","0.0807506452","0.000013008","0.0387346768","0.0272544","0.01453818","0.0004501768","","0.000574","","0.001536","0","0.000433","","0.000079274","0.00003","","0.0000004064","","","0","","0","0","","","","","","","","1341.6054975712"
"2024-08-19","486.7641762354","156.5415587424","","127.2","98.1659410129","73.1259089475","32.2810444177","54.4634679866","26.5086296101","20.3593548384","10.2829665332","34.4221778315","22.2496172592","33.0985740017","75.4169548368","15.0160632234","12.768","25.98916128","10.2081355656","6.2258540515","6.384","15.262","0.006213","0.774193536","3.6721072511","9.48","13.6444","1.13833524","","0.032","0.549805657","0.3550715064","67.2","0.0808009677","0.000013008","0.0387446768","0.0272544","0.01453818","0.0004501768","","0.000874","","0.001552","0","0.00041","","0.000079274","0.0000295","","0.0000004064","0.00000125","","0","","0","0","","","","","","","","1439.7504604041"
"2024-08-20","477.3505152506","156.5415654144","","127.2","96.0378631348","73.1303218689","32.2945964977","54.4639977799","26.8229568412","20.3593548384","10.2146533762","34.4215369896","22.248341497","33.1115419712","75.4169548368","14.7741396469","12.768","25.98916128","10.2093725256","6.2258616515","6.384","10.582","0","0.774193536","3.6146318868","9.48","13.6444","1.13832924","","0.032","0.549407068","0.3550673064","","0.0809022581","0.000013008","0.0387146768","0.0272544","0.01453818","0.0004501768","","0.000535","","0.001524","0","0.000388","","0.000079274","0.00007","","0.0000004064","","","0","","0","0","","","","","","","","1356.299233818"
"2024-08-21","461.1712465686","156.5415706944","","127.2","96.3477221885","73.1392640613","32.2868663377","54.4633158852","26.6397488623","20.3593548384","10.4076084127","34.4169685786","22.2483908051","32.7316272942","75.4169548368","14.7975869842","12.768","25.98916128","10.2081557256","6.2258612515","6.384","11.086","0","0.774193536","3.6231696384","9.48","13.6318","1.13834124","","0.032","0.5529146327","0.3550655064","","0.080893871","0.000013008","0.0387196768","0.0272544","0.01453818","0.0004501768","","0.00049","","0.001512","0","0.000387","","0.000079274","0.00006","","0.0000004064","","","0","","0","0","","","","","","","","1340.5812871516"
